second,V_supply,V_in,I_other,I_in
+287.680575E+00,-66.946E-03,+803.347E-03,+669E-06,-0.0E+00
+287.688325E+00,-0.0E+00,+803.347E-03,+669E-06,-33.473E-03
+287.696075E+00,-66.946E-03,+769.874E-03,+669E-06,+0.0E+00
+287.703825E+00,+0.0E+00,+769.874E-03,+669E-06,-0.0E+00
+287.711575E+00,+0.0E+00,+769.874E-03,-669E-06,-66.946E-03
+287.719325E+00,+0.0E+00,+736.402E-03,-0.0E+00,-33.473E-03
+287.727075E+00,-0.0E+00,+803.347E-03,-669E-06,-33.473E-03
+287.734825E+00,-66.946E-03,+769.874E-03,+669E-06,-33.473E-03
+287.742575E+00,+0.0E+00,+803.347E-03,-1.339E-03,+0.0E+00
+287.750326E+00,+0.0E+00,+736.402E-03,+669E-06,+0.0E+00
+287.758076E+00,+0.0E+00,+769.874E-03,+669E-06,+0.0E+00
+287.765826E+00,+66.946E-03,+803.347E-03,-2.008E-03,-0.0E+00
+287.773576E+00,+0.0E+00,+769.874E-03,-1.339E-03,-33.473E-03
+287.781326E+00,+0.0E+00,+736.402E-03,+0.0E+00,-66.946E-03
+287.789076E+00,+0.0E+00,+736.402E-03,+669E-06,+33.473E-03
+287.796826E+00,-0.0E+00,+803.347E-03,-4.017E-03,+0.0E+00
+287.804576E+00,-66.946E-03,+736.402E-03,-1.339E-03,+33.473E-03
+287.812326E+00,+0.0E+00,+836.820E-03,-1.339E-03,-0.0E+00
+287.820076E+00,-0.0E+00,+769.874E-03,+0.0E+00,-33.473E-03
+287.827826E+00,-66.946E-03,+769.874E-03,+669E-06,-0.0E+00
+287.835576E+00,-0.0E+00,+769.874E-03,-669E-06,-33.473E-03
+287.843326E+00,-66.946E-03,+803.347E-03,+669E-06,-0.0E+00
+287.851076E+00,+0.0E+00,+736.402E-03,+1.339E-03,-66.946E-03
+287.858826E+00,-0.0E+00,+803.347E-03,+2.678E-03,+0.0E+00
+287.866576E+00,-66.946E-03,+769.874E-03,-2.008E-03,+33.473E-03
+287.874326E+00,-66.946E-03,+769.874E-03,+669E-06,-33.473E-03
+287.882076E+00,+0.0E+00,+803.347E-03,+669E-06,-0.0E+00
+287.889826E+00,+0.0E+00,+769.874E-03,+0.0E+00,-33.473E-03
+287.897576E+00,-0.0E+00,+736.402E-03,+1.339E-03,-66.946E-03
+287.905326E+00,-133.891E-03,+769.874E-03,+669E-06,-0.0E+00
+287.913076E+00,+0.0E+00,+803.347E-03,-669E-06,-33.473E-03
+287.920826E+00,+0.0E+00,+736.402E-03,+0.0E+00,-33.473E-03
+287.928576E+00,-0.0E+00,+736.402E-03,+1.339E-03,-33.473E-03
+287.936326E+00,-66.946E-03,+769.874E-03,+1.339E-03,+33.473E-03
+287.944076E+00,+0.0E+00,+769.874E-03,-669E-06,-33.473E-03
+287.951826E+00,+0.0E+00,+736.402E-03,+1.339E-03,-0.0E+00
+287.959576E+00,+0.0E+00,+736.402E-03,-0.0E+00,-33.473E-03
+287.967326E+00,+0.0E+00,+769.874E-03,-669E-06,-33.473E-03
+287.975076E+00,-0.0E+00,+769.874E-03,+669E-06,-33.473E-03
+287.982826E+00,-66.946E-03,+769.874E-03,+669E-06,+0.0E+00
+287.990576E+00,-0.0E+00,+769.874E-03,-2.678E-03,+0.0E+00
+287.998326E+00,-66.946E-03,+736.402E-03,-2.008E-03,+33.473E-03
+288.006076E+00,+0.0E+00,+769.874E-03,-669E-06,+0.0E+00
+288.013826E+00,+0.0E+00,+803.347E-03,+0.0E+00,-0.0E+00
+288.021576E+00,+0.0E+00,+803.347E-03,+669E-06,-33.473E-03
+288.029326E+00,+0.0E+00,+736.402E-03,-2.008E-03,-33.473E-03
+288.037076E+00,+0.0E+00,+736.402E-03,+2.678E-03,-0.0E+00
+288.044826E+00,-0.0E+00,+736.402E-03,-669E-06,-66.946E-03
+288.052576E+00,-66.946E-03,+803.347E-03,-0.0E+00,-33.473E-03
+288.060326E+00,-0.0E+00,+769.874E-03,-2.008E-03,+0.0E+00
+288.068076E+00,-66.946E-03,+769.874E-03,-0.0E+00,-0.0E+00
+288.075826E+00,+0.0E+00,+736.402E-03,-1.339E-03,-33.473E-03
+288.083576E+00,+0.0E+00,+769.874E-03,-1.339E-03,+0.0E+00
+288.091326E+00,+0.0E+00,+769.874E-03,+1.339E-03,+33.473E-03
+288.099076E+00,+0.0E+00,+736.402E-03,-3.347E-03,+0.0E+00
+288.106826E+00,-0.0E+00,+769.874E-03,-1.339E-03,+0.0E+00
+288.114576E+00,-66.946E-03,+769.874E-03,+0.0E+00,+0.0E+00
+288.122326E+00,+0.0E+00,+736.402E-03,+1.339E-03,-0.0E+00
+288.130076E+00,+66.946E-03,+836.820E-03,+1.339E-03,-33.473E-03
+288.137826E+00,-66.946E-03,+736.402E-03,-2.678E-03,-0.0E+00
+288.145576E+00,-0.0E+00,+736.402E-03,-669E-06,-33.473E-03
+288.153326E+00,-66.946E-03,+769.874E-03,-2.008E-03,-0.0E+00
+288.161076E+00,-0.0E+00,+769.874E-03,-0.0E+00,-33.473E-03
+288.168826E+00,-66.946E-03,+836.820E-03,-669E-06,+0.0E+00
+288.176576E+00,+0.0E+00,+769.874E-03,-0.0E+00,-0.0E+00
+288.184326E+00,+0.0E+00,+769.874E-03,-1.339E-03,-33.473E-03
+288.192076E+00,+0.0E+00,+803.347E-03,-669E-06,+0.0E+00
+288.199826E+00,-0.0E+00,+736.402E-03,+669E-06,-0.0E+00
+288.207576E+00,-66.946E-03,+769.874E-03,-1.339E-03,-33.473E-03
+288.215326E+00,-66.946E-03,+736.402E-03,+0.0E+00,+0.0E+00
+288.223076E+00,+0.0E+00,+803.347E-03,+0.0E+00,+0.0E+00
+288.230826E+00,-0.0E+00,+769.874E-03,+2.008E-03,+0.0E+00
+288.238576E+00,-66.946E-03,+769.874E-03,-0.0E+00,+0.0E+00
+288.246326E+00,-0.0E+00,+803.347E-03,-669E-06,+33.473E-03
+288.254077E+00,-66.946E-03,+769.874E-03,-2.008E-03,-66.946E-03
+288.261827E+00,+0.0E+00,+769.874E-03,-0.0E+00,-33.473E-03
+288.269577E+00,+0.0E+00,+769.874E-03,-669E-06,-33.473E-03
+288.277327E+00,-0.0E+00,+803.347E-03,-0.0E+00,-33.473E-03
+288.285077E+00,-66.946E-03,+769.874E-03,-3.347E-03,-0.0E+00
+288.292827E+00,-0.0E+00,+769.874E-03,+3.347E-03,-33.473E-03
+288.300577E+00,-66.946E-03,+769.874E-03,-1.339E-03,-0.0E+00
+288.308327E+00,+0.0E+00,+769.874E-03,-2.678E-03,-33.473E-03
+288.316077E+00,-0.0E+00,+769.874E-03,-1.339E-03,-0.0E+00
+288.323827E+00,-66.946E-03,+769.874E-03,-1.339E-03,-33.473E-03
+288.331577E+00,+0.0E+00,+769.874E-03,-2.008E-03,+0.0E+00
+288.339327E+00,-0.0E+00,+803.347E-03,+669E-06,+0.0E+00
+288.347077E+00,-66.946E-03,+836.820E-03,-3.347E-03,-0.0E+00
+288.354827E+00,+0.0E+00,+769.874E-03,+669E-06,-33.473E-03
+288.362577E+00,+0.0E+00,+803.347E-03,-1.339E-03,-33.473E-03
+288.370327E+00,+0.0E+00,+803.347E-03,-669E-06,-0.0E+00
+288.378077E+00,+0.0E+00,+736.402E-03,+2.678E-03,-33.473E-03
+288.385827E+00,+66.946E-03,+769.874E-03,-669E-06,-33.473E-03
+288.393577E+00,+0.0E+00,+769.874E-03,-1.339E-03,-0.0E+00
+288.401327E+00,+0.0E+00,+803.347E-03,-2.678E-03,-33.473E-03
+288.409077E+00,+0.0E+00,+736.402E-03,+2.008E-03,-33.473E-03
+288.416827E+00,+0.0E+00,+769.874E-03,+669E-06,-0.0E+00
+288.424577E+00,+0.0E+00,+736.402E-03,-2.008E-03,-33.473E-03
+288.432327E+00,+0.0E+00,+769.874E-03,-2.678E-03,+0.0E+00
+288.440077E+00,-0.0E+00,+836.820E-03,-0.0E+00,-0.0E+00
+288.447827E+00,-66.946E-03,+769.874E-03,-2.008E-03,-33.473E-03
+288.455577E+00,+0.0E+00,+769.874E-03,-1.339E-03,-0.0E+00
+288.463327E+00,+0.0E+00,+769.874E-03,-2.678E-03,-33.473E-03
+288.471077E+00,+0.0E+00,+769.874E-03,-2.008E-03,+0.0E+00
+288.478827E+00,+0.0E+00,+769.874E-03,-1.339E-03,-0.0E+00
+288.486577E+00,+66.946E-03,+736.402E-03,-1.339E-03,-33.473E-03
+288.494327E+00,+0.0E+00,+736.402E-03,-2.008E-03,-0.0E+00
+288.502077E+00,+0.0E+00,+769.874E-03,+0.0E+00,-66.946E-03
+288.509827E+00,-0.0E+00,+803.347E-03,+0.0E+00,+33.473E-03
+288.517577E+00,-66.946E-03,+803.347E-03,+0.0E+00,+33.473E-03
+288.525327E+00,+0.0E+00,+769.874E-03,+0.0E+00,+0.0E+00
+288.533077E+00,+0.0E+00,+769.874E-03,+669E-06,+0.0E+00
+288.540827E+00,-0.0E+00,+769.874E-03,+669E-06,+0.0E+00
+288.548577E+00,-66.946E-03,+769.874E-03,-2.008E-03,+0.0E+00
+288.556327E+00,+0.0E+00,+769.874E-03,+669E-06,+33.473E-03
+288.564077E+00,+66.946E-03,+769.874E-03,-2.008E-03,+0.0E+00
+288.571827E+00,-66.946E-03,+769.874E-03,+669E-06,-0.0E+00
+288.579577E+00,-0.0E+00,+769.874E-03,-669E-06,-33.473E-03
+288.587327E+00,-66.946E-03,+769.874E-03,-669E-06,+66.946E-03
+288.595077E+00,-66.946E-03,+769.874E-03,+1.339E-03,-33.473E-03
+288.602827E+00,-0.0E+00,+769.874E-03,-2.008E-03,-33.473E-03
+288.610577E+00,-66.946E-03,+769.874E-03,-0.0E+00,+0.0E+00
+288.618327E+00,-66.946E-03,+769.874E-03,-2.008E-03,+0.0E+00
+288.626077E+00,-66.946E-03,+736.402E-03,+1.339E-03,+33.473E-03
+288.633827E+00,+0.0E+00,+769.874E-03,-1.339E-03,-33.473E-03
+288.641577E+00,+0.0E+00,+769.874E-03,-1.339E-03,-33.473E-03
+288.649327E+00,-0.0E+00,+769.874E-03,-669E-06,+0.0E+00
+288.657077E+00,-66.946E-03,+769.874E-03,-3.347E-03,-0.0E+00
+288.664827E+00,-0.0E+00,+803.347E-03,-1.339E-03,-33.473E-03
+288.672577E+00,-66.946E-03,+769.874E-03,+1.339E-03,+0.0E+00
+288.680327E+00,+0.0E+00,+769.874E-03,-3.347E-03,-0.0E+00
+288.688077E+00,+0.0E+00,+769.874E-03,-0.0E+00,-33.473E-03
+288.695827E+00,+0.0E+00,+769.874E-03,-2.678E-03,-0.0E+00
+288.703577E+00,+0.0E+00,+736.402E-03,-1.339E-03,-33.473E-03
+288.711327E+00,+0.0E+00,+769.874E-03,+669E-06,-66.946E-03
+288.719077E+00,-0.0E+00,+769.874E-03,+669E-06,+0.0E+00
+288.726827E+00,-66.946E-03,+736.402E-03,+669E-06,-0.0E+00
+288.734577E+00,-0.0E+00,+736.402E-03,+0.0E+00,-33.473E-03
+288.742327E+00,-66.946E-03,+803.347E-03,+669E-06,-0.0E+00
+288.750078E+00,-66.946E-03,+769.874E-03,+669E-06,-33.473E-03
+288.757828E+00,+0.0E+00,+769.874E-03,+2.008E-03,+0.0E+00
+288.765578E+00,+0.0E+00,+769.874E-03,-0.0E+00,+0.0E+00
+288.773328E+00,+66.946E-03,+769.874E-03,-2.008E-03,+0.0E+00
+288.781078E+00,-66.946E-03,+736.402E-03,-669E-06,-0.0E+00
+288.788828E+00,+0.0E+00,+736.402E-03,-2.008E-03,-33.473E-03
+288.796578E+00,-0.0E+00,+836.820E-03,+669E-06,+0.0E+00
+288.804328E+00,-66.946E-03,+769.874E-03,-669E-06,+33.473E-03
+288.812078E+00,-0.0E+00,+736.402E-03,-0.0E+00,+0.0E+00
+288.819828E+00,-66.946E-03,+803.347E-03,-1.339E-03,+33.473E-03
+288.827578E+00,+0.0E+00,+803.347E-03,+669E-06,+0.0E+00
+288.835328E+00,+0.0E+00,+736.402E-03,-3.347E-03,+0.0E+00
+288.843078E+00,+66.946E-03,+769.874E-03,+0.0E+00,-0.0E+00
+288.850828E+00,+0.0E+00,+736.402E-03,-0.0E+00,-33.473E-03
+288.858578E+00,+0.0E+00,+769.874E-03,-1.339E-03,-0.0E+00
+288.866328E+00,+0.0E+00,+803.347E-03,+0.0E+00,-33.473E-03
+288.874078E+00,+0.0E+00,+769.874E-03,+0.0E+00,-33.473E-03
+288.881828E+00,-0.0E+00,+803.347E-03,-0.0E+00,+0.0E+00
+288.889578E+00,-66.946E-03,+769.874E-03,-669E-06,+0.0E+00
+288.897328E+00,-0.0E+00,+803.347E-03,+669E-06,+33.473E-03
+288.905078E+00,-66.946E-03,+736.402E-03,-1.339E-03,-33.473E-03
+288.912828E+00,-66.946E-03,+769.874E-03,-669E-06,+0.0E+00
+288.920578E+00,-66.946E-03,+803.347E-03,-0.0E+00,-0.0E+00
+288.928328E+00,+0.0E+00,+836.820E-03,-1.339E-03,-33.473E-03
+288.936078E+00,+0.0E+00,+769.874E-03,+0.0E+00,+0.0E+00
+288.943828E+00,+0.0E+00,+769.874E-03,-0.0E+00,+0.0E+00
+288.951578E+00,-0.0E+00,+736.402E-03,-1.339E-03,+0.0E+00
+288.959328E+00,-66.946E-03,+769.874E-03,-669E-06,+0.0E+00
+288.967078E+00,+0.0E+00,+803.347E-03,+669E-06,+0.0E+00
+288.974828E+00,+0.0E+00,+769.874E-03,+669E-06,-0.0E+00
+288.982578E+00,+0.0E+00,+736.402E-03,-2.008E-03,-33.473E-03
+288.990328E+00,-0.0E+00,+769.874E-03,+1.339E-03,-0.0E+00
+288.998078E+00,-66.946E-03,+836.820E-03,-1.339E-03,-33.473E-03
+289.005828E+00,-0.0E+00,+769.874E-03,-2.008E-03,-33.473E-03
+289.013578E+00,-66.946E-03,+769.874E-03,+0.0E+00,-33.473E-03
+289.021328E+00,+0.0E+00,+769.874E-03,-0.0E+00,+0.0E+00
+289.029078E+00,+0.0E+00,+769.874E-03,-1.339E-03,+0.0E+00
+289.036828E+00,+0.0E+00,+769.874E-03,-2.008E-03,+0.0E+00
+289.044578E+00,-0.0E+00,+836.820E-03,+669E-06,+0.0E+00
+289.052328E+00,-66.946E-03,+803.347E-03,-1.339E-03,-0.0E+00
+289.060078E+00,+0.0E+00,+736.402E-03,-1.339E-03,-33.473E-03
+289.067828E+00,+0.0E+00,+803.347E-03,-1.339E-03,+0.0E+00
+289.075578E+00,-0.0E+00,+769.874E-03,+0.0E+00,-0.0E+00
+289.083328E+00,-66.946E-03,+769.874E-03,+669E-06,-33.473E-03
+289.091078E+00,+0.0E+00,+769.874E-03,-2.008E-03,-33.473E-03
+289.098828E+00,+0.0E+00,+769.874E-03,+669E-06,-33.473E-03
+289.106578E+00,+0.0E+00,+836.820E-03,+669E-06,-0.0E+00
+289.114328E+00,+0.0E+00,+769.874E-03,-669E-06,-33.473E-03
+289.122078E+00,+0.0E+00,+803.347E-03,-1.339E-03,+0.0E+00
+289.129828E+00,+0.0E+00,+803.347E-03,-1.339E-03,+0.0E+00
+289.137578E+00,+0.0E+00,+736.402E-03,-0.0E+00,+0.0E+00
+289.145328E+00,-0.0E+00,+803.347E-03,-1.339E-03,+33.473E-03
+289.153078E+00,-66.946E-03,+803.347E-03,-1.339E-03,-33.473E-03
+289.160828E+00,-66.946E-03,+769.874E-03,+3.347E-03,+0.0E+00
+289.168578E+00,+66.946E-03,+769.874E-03,-2.008E-03,+0.0E+00
+289.176328E+00,-66.946E-03,+736.402E-03,-669E-06,-0.0E+00
+289.184078E+00,+0.0E+00,+769.874E-03,-669E-06,-33.473E-03
+289.191828E+00,+0.0E+00,+769.874E-03,-1.339E-03,-0.0E+00
+289.199578E+00,-0.0E+00,+836.820E-03,+0.0E+00,-33.473E-03
+289.207328E+00,-66.946E-03,+769.874E-03,+1.339E-03,+33.473E-03
+289.215078E+00,+0.0E+00,+769.874E-03,+669E-06,-66.946E-03
+289.222828E+00,-0.0E+00,+736.402E-03,-2.678E-03,-33.473E-03
+289.230578E+00,-66.946E-03,+769.874E-03,-669E-06,-66.946E-03
+289.238328E+00,-0.0E+00,+769.874E-03,-0.0E+00,-33.473E-03
+289.246078E+00,-66.946E-03,+769.874E-03,-669E-06,-0.0E+00
+289.253829E+00,-66.946E-03,+769.874E-03,+669E-06,-33.473E-03
+289.261579E+00,+0.0E+00,+836.820E-03,+669E-06,+0.0E+00
+289.269329E+00,+0.0E+00,+736.402E-03,-669E-06,+0.0E+00
+289.277079E+00,+0.0E+00,+736.402E-03,-2.008E-03,-0.0E+00
+289.284829E+00,+0.0E+00,+736.402E-03,-669E-06,-33.473E-03
+289.292579E+00,+0.0E+00,+769.874E-03,-2.008E-03,-33.473E-03
+289.300329E+00,-0.0E+00,+769.874E-03,+2.678E-03,-33.473E-03
+289.308079E+00,-66.946E-03,+769.874E-03,-3.347E-03,+0.0E+00
+289.315829E+00,+0.0E+00,+803.347E-03,-669E-06,-0.0E+00
+289.323579E+00,+0.0E+00,+803.347E-03,-2.008E-03,-33.473E-03
+289.331329E+00,+0.0E+00,+736.402E-03,-2.008E-03,-66.946E-03
+289.339079E+00,+0.0E+00,+769.874E-03,+669E-06,+0.0E+00
+289.346829E+00,+0.0E+00,+769.874E-03,-1.339E-03,-0.0E+00
+289.354579E+00,+0.0E+00,+736.402E-03,-669E-06,-33.473E-03
+289.362329E+00,-0.0E+00,+736.402E-03,-2.008E-03,-0.0E+00
+289.370079E+00,-66.946E-03,+769.874E-03,+1.339E-03,-33.473E-03
+289.377829E+00,-0.0E+00,+803.347E-03,-669E-06,+0.0E+00
+289.385579E+00,-66.946E-03,+769.874E-03,-1.339E-03,+0.0E+00
+289.393329E+00,+0.0E+00,+803.347E-03,-669E-06,+33.473E-03
+289.401079E+00,-0.0E+00,+736.402E-03,-1.339E-03,-33.473E-03
+289.408829E+00,-66.946E-03,+769.874E-03,-2.678E-03,+33.473E-03
+289.416579E+00,-0.0E+00,+769.874E-03,-2.678E-03,-33.473E-03
+289.424329E+00,-66.946E-03,+769.874E-03,+0.0E+00,-33.473E-03
+289.432079E+00,+0.0E+00,+769.874E-03,+2.678E-03,-33.473E-03
+289.439829E+00,+0.0E+00,+803.347E-03,+669E-06,-33.473E-03
+289.447579E+00,+0.0E+00,+736.402E-03,+669E-06,-33.473E-03
+289.455329E+00,-0.0E+00,+769.874E-03,+1.339E-03,-0.0E+00
+289.463079E+00,-66.946E-03,+736.402E-03,-0.0E+00,-33.473E-03
+289.470829E+00,+0.0E+00,+836.820E-03,-1.339E-03,-33.473E-03
+289.478579E+00,+0.0E+00,+803.347E-03,-669E-06,-33.473E-03
+289.486329E+00,+0.0E+00,+769.874E-03,-2.678E-03,-0.0E+00
+289.494079E+00,+0.0E+00,+769.874E-03,-1.339E-03,-66.946E-03
+289.501829E+00,+0.0E+00,+769.874E-03,+669E-06,+0.0E+00
+289.509579E+00,+0.0E+00,+803.347E-03,+669E-06,-0.0E+00
+289.517329E+00,+0.0E+00,+769.874E-03,-669E-06,-33.473E-03
+289.525079E+00,+0.0E+00,+769.874E-03,+1.339E-03,+0.0E+00
+289.532829E+00,-0.0E+00,+736.402E-03,+669E-06,+0.0E+00
+289.540579E+00,-66.946E-03,+769.874E-03,+0.0E+00,-0.0E+00
+289.548329E+00,-66.946E-03,+769.874E-03,+0.0E+00,-33.473E-03
+289.556079E+00,+0.0E+00,+769.874E-03,-0.0E+00,-33.473E-03
+289.563829E+00,+0.0E+00,+736.402E-03,-2.008E-03,+66.946E-03
+289.571579E+00,+0.0E+00,+769.874E-03,+1.339E-03,-33.473E-03
+289.579329E+00,+0.0E+00,+803.347E-03,+0.0E+00,-33.473E-03
+289.587079E+00,+0.0E+00,+736.402E-03,+1.339E-03,+0.0E+00
+289.594829E+00,+0.0E+00,+769.874E-03,-2.678E-03,+0.0E+00
+289.602579E+00,+0.0E+00,+836.820E-03,-2.008E-03,-0.0E+00
+289.610329E+00,+0.0E+00,+736.402E-03,+669E-06,-33.473E-03
+289.618079E+00,-0.0E+00,+769.874E-03,+2.008E-03,-33.473E-03
+289.625829E+00,-66.946E-03,+769.874E-03,-669E-06,-0.0E+00
+289.633579E+00,-66.946E-03,+736.402E-03,-669E-06,-33.473E-03
+289.641329E+00,+0.0E+00,+803.347E-03,+0.0E+00,-0.0E+00
+289.649079E+00,+0.0E+00,+736.402E-03,+669E-06,-33.473E-03
+289.656829E+00,+0.0E+00,+803.347E-03,-0.0E+00,+0.0E+00
+289.664579E+00,+0.0E+00,+736.402E-03,-1.339E-03,+33.473E-03
+289.672329E+00,+0.0E+00,+769.874E-03,+669E-06,-33.473E-03
+289.680079E+00,+0.0E+00,+769.874E-03,+0.0E+00,-33.473E-03
+289.687829E+00,-0.0E+00,+769.874E-03,-0.0E+00,-33.473E-03
+289.695579E+00,-66.946E-03,+736.402E-03,-1.339E-03,+0.0E+00
+289.703329E+00,+0.0E+00,+736.402E-03,-2.008E-03,+0.0E+00
+289.711079E+00,-0.0E+00,+736.402E-03,-669E-06,+0.0E+00
+289.718829E+00,-66.946E-03,+803.347E-03,-669E-06,+0.0E+00
+289.726579E+00,-0.0E+00,+769.874E-03,+1.339E-03,+33.473E-03
+289.734329E+00,-66.946E-03,+769.874E-03,-2.678E-03,-33.473E-03
+289.742079E+00,-66.946E-03,+769.874E-03,-669E-06,-0.0E+00
+289.749829E+00,-66.946E-03,+736.402E-03,-0.0E+00,-33.473E-03
+289.757580E+00,+0.0E+00,+769.874E-03,-2.678E-03,-0.0E+00
+289.765330E+00,+0.0E+00,+803.347E-03,+0.0E+00,-33.473E-03
+289.773080E+00,+0.0E+00,+769.874E-03,+2.008E-03,+0.0E+00
+289.780830E+00,-0.0E+00,+736.402E-03,+2.008E-03,+0.0E+00
+289.788580E+00,-66.946E-03,+769.874E-03,+0.0E+00,+0.0E+00
+289.796330E+00,-66.946E-03,+736.402E-03,+0.0E+00,+33.473E-03
+289.804080E+00,+0.0E+00,+769.874E-03,+669E-06,+0.0E+00
+289.811830E+00,+0.0E+00,+769.874E-03,-669E-06,-0.0E+00
+289.819580E+00,+66.946E-03,+803.347E-03,+669E-06,-33.473E-03
+289.827330E+00,-0.0E+00,+803.347E-03,-669E-06,+0.0E+00
+289.835080E+00,-66.946E-03,+769.874E-03,+1.339E-03,-0.0E+00
+289.842830E+00,-66.946E-03,+769.874E-03,-669E-06,-33.473E-03
+289.850580E+00,-66.946E-03,+803.347E-03,-669E-06,-33.473E-03
+289.858330E+00,+0.0E+00,+736.402E-03,+669E-06,-33.473E-03
+289.866080E+00,+0.0E+00,+736.402E-03,-669E-06,+0.0E+00
+289.873830E+00,+0.0E+00,+769.874E-03,-669E-06,+33.473E-03
+289.881580E+00,+0.0E+00,+803.347E-03,-669E-06,-33.473E-03
+289.889330E+00,+66.946E-03,+769.874E-03,-1.339E-03,+0.0E+00
+289.897080E+00,+0.0E+00,+803.347E-03,-1.339E-03,-0.0E+00
+289.904830E+00,+0.0E+00,+736.402E-03,-1.339E-03,-33.473E-03
+289.912580E+00,+0.0E+00,+803.347E-03,+669E-06,-0.0E+00
+289.920330E+00,-0.0E+00,+769.874E-03,-1.339E-03,-33.473E-03
+289.928080E+00,-66.946E-03,+769.874E-03,+669E-06,+0.0E+00
+289.935830E+00,+0.0E+00,+769.874E-03,-0.0E+00,+33.473E-03
+289.943580E+00,+0.0E+00,+769.874E-03,-2.008E-03,-0.0E+00
+289.951330E+00,+66.946E-03,+769.874E-03,-0.0E+00,-33.473E-03
+289.959080E+00,-66.946E-03,+769.874E-03,-1.339E-03,-0.0E+00
+289.966830E+00,+0.0E+00,+803.347E-03,+669E-06,-33.473E-03
+289.974580E+00,+0.0E+00,+769.874E-03,+2.008E-03,+0.0E+00
+289.982330E+00,-0.0E+00,+736.402E-03,+669E-06,-0.0E+00
+289.990080E+00,-66.946E-03,+769.874E-03,-0.0E+00,-33.473E-03
+289.997830E+00,+0.0E+00,+736.402E-03,-669E-06,-33.473E-03
+290.005580E+00,+0.0E+00,+736.402E-03,-2.008E-03,-66.946E-03
+290.013330E+00,+0.0E+00,+803.347E-03,+0.0E+00,+0.0E+00
+290.021080E+00,+0.0E+00,+769.874E-03,-0.0E+00,+0.0E+00
+290.028830E+00,+0.0E+00,+803.347E-03,-669E-06,-0.0E+00
+290.036580E+00,+0.0E+00,+736.402E-03,+2.008E-03,-33.473E-03
+290.044330E+00,+0.0E+00,+769.874E-03,+2.008E-03,-0.0E+00
+290.052080E+00,+0.0E+00,+769.874E-03,+669E-06,-33.473E-03
+290.059830E+00,-0.0E+00,+769.874E-03,-1.339E-03,-0.0E+00
+290.067580E+00,-66.946E-03,+769.874E-03,-3.347E-03,-33.473E-03
+290.075330E+00,+0.0E+00,+803.347E-03,-2.678E-03,+0.0E+00
+290.083080E+00,+0.0E+00,+769.874E-03,+0.0E+00,+0.0E+00
+290.090830E+00,+0.0E+00,+736.402E-03,+669E-06,+0.0E+00
+290.098580E+00,-0.0E+00,+769.874E-03,-0.0E+00,+0.0E+00
+290.106330E+00,-66.946E-03,+769.874E-03,-2.678E-03,+0.0E+00
+290.114080E+00,+66.946E-03,+836.820E-03,-669E-06,-0.0E+00
+290.121830E+00,+0.0E+00,+736.402E-03,+0.0E+00,-33.473E-03
+290.129580E+00,+0.0E+00,+769.874E-03,+669E-06,-33.473E-03
+290.137330E+00,-0.0E+00,+769.874E-03,-669E-06,-33.473E-03
+290.145080E+00,-66.946E-03,+769.874E-03,+669E-06,+0.0E+00
+290.152830E+00,+0.0E+00,+836.820E-03,-0.0E+00,+0.0E+00
+290.160580E+00,+0.0E+00,+803.347E-03,-669E-06,-0.0E+00
+290.168330E+00,+0.0E+00,+769.874E-03,-2.008E-03,-66.946E-03
+290.176080E+00,+0.0E+00,+769.874E-03,-669E-06,-0.0E+00
+290.183830E+00,+0.0E+00,+769.874E-03,+1.339E-03,-33.473E-03
+290.191580E+00,-0.0E+00,+769.874E-03,+2.008E-03,+33.473E-03
+290.199330E+00,-66.946E-03,+736.402E-03,-2.008E-03,+33.473E-03
+290.207080E+00,-66.946E-03,+769.874E-03,+0.0E+00,-33.473E-03
+290.214830E+00,-66.946E-03,+736.402E-03,+669E-06,+0.0E+00
+290.222580E+00,+0.0E+00,+769.874E-03,-669E-06,+33.473E-03
+290.230330E+00,+0.0E+00,+736.402E-03,+2.008E-03,-33.473E-03
+290.238080E+00,+0.0E+00,+769.874E-03,+0.0E+00,-33.473E-03
+290.245830E+00,+0.0E+00,+769.874E-03,-0.0E+00,-33.473E-03
+290.253581E+00,-0.0E+00,+769.874E-03,-669E-06,-33.473E-03
+290.261331E+00,-66.946E-03,+736.402E-03,-1.339E-03,-0.0E+00
+290.269081E+00,+0.0E+00,+769.874E-03,+669E-06,-33.473E-03
+290.276831E+00,+0.0E+00,+736.402E-03,-1.339E-03,+0.0E+00
+290.284581E+00,+0.0E+00,+769.874E-03,-0.0E+00,+0.0E+00
+290.292331E+00,-0.0E+00,+769.874E-03,-669E-06,+0.0E+00
+290.300081E+00,-66.946E-03,+803.347E-03,-2.008E-03,+33.473E-03
+290.307831E+00,+0.0E+00,+769.874E-03,+2.678E-03,-33.473E-03
+290.315581E+00,+0.0E+00,+803.347E-03,+669E-06,+33.473E-03
+290.323331E+00,+0.0E+00,+769.874E-03,-2.678E-03,-0.0E+00
+290.331081E+00,-0.0E+00,+769.874E-03,-1.339E-03,-33.473E-03
+290.338831E+00,-66.946E-03,+736.402E-03,-669E-06,-33.473E-03
+290.346581E+00,-66.946E-03,+769.874E-03,-669E-06,+33.473E-03
+290.354331E+00,-66.946E-03,+769.874E-03,-2.008E-03,+33.473E-03
+290.362081E+00,+0.0E+00,+769.874E-03,-1.339E-03,-33.473E-03
